gene_id	refseq	fam_age	len_age	rate
253769	314.52	XM_006715435/XM_006715434/XR_427967/XM_006715433/NM_001202550/NM_182552	NA	NA
2845	314.52	NM_005295	NA	NA
259217	314.52	XM_006717747/XM_006717746/XM_005269673/XM_005269672/NM_025015	NA	NA
221938	442.35	NR_072989/NM_001270375/NM_001100600/NM_198403	NA	NA
79654	442.35	NM_024602	NA	NA
149345	442.35	XM_006711184/NM_198149/NR_030775	NA	NA
345079	92.3975	NM_001029870	NA	NA
80727	442.35	NM_025250	NA	NA
339448	314.52	XM_005244743/NM_207356	NA	NA
80761	92.3975	XM_005250613/XM_006716142/XM_006716141/XM_006716140/XM_005250614/XM_005250612/NM_182684/NM_182683/NM_030570	NA	NA
378884	314.52	NM_198586	NA	NA
157313	442.35	XM_005273418/XM_006716296/XM_006716295/XM_006716294/NM_152562	NA	NA
116115	92.3975	NM_133444	NA	NA
340120	442.35	XM_006714599/NM_001004441	NA	NA
149297	442.35	NM_001017961	NA	NA
341640	314.52	NM_207361	NA	NA
348807	442.35	XR_241488/XM_006713623/XM_006713622/XM_006713621/XM_006713620/XM_006713619/XM_006713618/XM_006713617/XM_005247431/NM_182628	NA	NA
285601	92.3975	NM_199243	NA	NA
389072	442.35	XM_006712521/XM_005246545/XM_005246544/XM_005246543/NM_001080475	NA	NA
91752	442.35	NM_194250	NA	NA
165215	442.35	XM_005246362/NM_177454	NA	NA
386617	442.35	NM_198353	NA	NA
392617	442.35	XM_006715729/XM_006715728/XM_006715727/XM_006715726/XM_006715725/NM_001128636	NA	NA
94059	442.35	NM_198988	NA	NA
23403	442.35	NM_001080469	NA	NA
338322	92.3975	NM_176821	NA	NA
116534	92.3975	NM_001039165	NA	NA
340578	92.3975	NM_001013628	NA	NA
122876	442.35	NM_145171	NA	NA
63951	92.3975	NM_022160	NA	NA
254773	442.35	XM_006712395/NM_175735	NA	NA
285782	92.3975	NM_001170693/NM_001170692/NM_205864	NA	NA
57507	314.52	XM_006714662/XR_246536/XM_005272040/XM_005272039/XM_005272038/XM_005272037/NM_020747	NA	NA
126074	92.3975	NM_175871	NA	NA
134548	314.52	NM_175873	NA	NA
162540	92.3975	NM_175882	NA	NA
283897	92.3975	NM_175900	NA	NA
25894	442.35	XR_429717/NM_001129731/NM_001129729/NM_001129728/NM_001129727/NM_015432	NA	NA
168850	314.52	XM_006715869/XM_006715868/XM_006715867/XM_005250181/XM_005250179/NM_176814	NA	NA
338321	92.3975	XM_005258848/NM_176820	NA	NA
338323	92.3975	XM_006718218/NM_176822	NA	NA
126382	788.2695652	XM_005259740/NM_176880	NA	NA
338376	92.3975	NM_176891	NA	NA
57460	937.4571429	NM_020700	NA	NA
388135	442.35	XM_005254369/NM_001039614	NA	NA
554251	442.35	XM_005264408/XM_005264407/NM_001024680	NA	NA
375567	442.35	XR_242082/NM_198570	NA	NA
23105	442.35	NM_015082	NA	NA
643904	92.3975	NM_001146684	NA	NA
25903	442.35	XM_005245076/XM_005245075/NM_015441	NA	NA
221833	788.2695652	NM_182700/NM_198956	NA	NA
163479	442.35	XM_005270550/NM_001144937	NA	NA
130574	442.35	NM_194317/NM_001195685	NA	NA
126432	92.3975	XM_006723016/XM_006723015/NM_198445/NM_001195833	NA	NA
339965	92.3975	XM_006714205/XM_005262974/XM_006714204/XM_006714203/XM_006714202/XM_006714201/XM_006714200/XM_006714199/NM_001042784	NA	NA
151647	442.35	NM_001005527/NM_182522	NA	NA
339398	92.3975	NM_001004432	NA	NA
8816	442.35	XM_005268164/XM_006720300/XM_006720299/XM_006720298/XM_006720297/NM_001284206/NM_001284207/NM_001284208/NM_003861	NA	NA
3696	442.35	XM_005249752/XM_005249751/NM_002214	NA	NA
79649	92.3975	XM_005262472/NM_024597/NM_001173517/NM_001173516	NA	NA
80045	442.35	XM_005263497/XM_005263496/NM_024980	NA	NA
150368	314.52	XM_005261373/NM_001002034	NA	NA
388335	442.35	XM_005256634/NM_001004313	NA	NA
84504	788.2695652	NM_177400	NA	NA
79089	442.35	XM_005257650/XM_006722076/NM_024107/NM_001076674/NM_177441	NA	NA
84435	442.35	NM_001291085/NM_001083909/XM_005252695	NA	NA
57404	442.35	XM_006712645/XM_006712644/XM_005246701/XM_005246700/XM_005246699/XM_005246698/NM_177538	NA	NA
23302	442.35	XM_005256573/XM_005256572/NM_015253	NA	NA
84247	92.3975	NM_032287	NA	NA
85449	92.3975	NM_001029864	NA	NA
9686	442.35	XM_006713423/NM_001284391/NM_001128220/NM_001128219/NM_001128221/NM_014667/NM_001284390	NA	NA
388552	442.35	NM_212550	NA	NA
220032	314.52	XM_005273837/NM_182833	NA	NA
146177	442.35	NM_173615/XM_006721021	NA	NA
146760	442.35	NM_178568	NA	NA
387856	92.3975	NM_001013635	NA	NA
151963	442.35	NM_178496	NA	NA
391123	92.3975	NM_001013661	NA	NA
56262	442.35	XM_006717186/XM_005252096/XM_005252095/NM_001127245/NM_019594/NM_001127244	NA	NA
339976	92.3975	XM_006714208/XM_006714207/NM_178556	NA	NA
729085	442.35	NM_001129908	NA	NA
158835	92.3975	NM_001002254	NA	NA
340359	442.35	XM_005250901/NM_001081675	NA	NA
55083	442.35	NM_018012	NA	NA
160777	92.3975	XM_006719267/XM_005253854/XM_006719266/XM_006719265/NM_178499	NA	NA
83850	1387.535714	XR_427381/XM_006713777/XM_006713776/NM_031913	NA	NA
100526832	442.35	NM_001199290	NA	NA
151230	442.35	NM_144711	NA	NA
283849	442.35	NM_178516	NA	NA
146212	314.52	XM_005255808/XM_006721143/NM_001100915	NA	NA
63923	314.52	NM_022093	NA	NA
378807	92.3975	NM_198137	NA	NA
374955	92.3975	XR_241189/XM_005245866/NM_198546	NA	NA
157657	314.52	XM_005250799/NM_177965	NA	NA
337867	1387.535714	XM_006719949/XM_006719948/XM_006719947/NR_026644/NM_001144072/NM_177967	NA	NA
60437	442.35	XM_006723847/XM_006723846/NM_021810/NM_177980	NA	NA
283985	442.35	XM_006721820/XM_005257224/NM_178128	NA	NA
58476	314.52	XM_006723841/XM_005260476/NM_021202	NA	NA
347902	314.52	XM_005268837/NM_001143668/NM_181847	NA	NA
338328	92.3975	NM_178172	NA	NA
340596	92.3975	XM_005262128/NM_178175	NA	NA
145864	442.35	XR_243204/NM_178232	NA	NA
116379	442.35	NM_052962/NM_181310/NM_181309	NA	NA
152877	314.52	XM_006713861/XM_005247948/NM_001013622/NM_001174070	NA	NA
387509	314.52	NM_207370	NA	NA
89958	788.2695652	XM_006717315/NM_178448	NA	NA
128876	442.35	NM_178468	NA	NA
139760	442.35	NM_178471	NA	NA
140836	92.3975	XM_005260668/NM_001159495/NM_001014977/NM_178477	NA	NA
285671	442.35	XM_006714591/XM_006714590/XM_006714589/NM_001113561/NM_178532	NA	NA
338811	314.52	XM_006719370/NM_178539	NA	NA
338872	442.35	NM_178540	NA	NA
339456	314.52	NM_178545	NA	NA
339669	92.3975	NM_001163857/NM_178552	NA	NA
349667	442.35	NM_178570	NA	NA
144455	1387.535714	NM_203394	NA	NA
66000	442.35	XM_005247727/XM_005247725/NM_023943/NM_001282865/NM_001136469/XM_005247728/XM_005247726	NA	NA
64764	442.35	XM_005250541/NM_001253775/NM_194071	NA	NA
387712	442.35	XM_006717836/XM_006717835/XM_005269815/XR_246087/NM_001242699	NA	NA
147991	442.35	XM_006723045/XR_243904/XM_005258561/NM_001172774/NM_207325	NA	NA
220929	442.35	XM_006717399/XM_006717398/XM_006717397/XM_006717396/XM_006717395/XM_006717394/XM_006717393/NR_026560/NM_001143771/NM_001143770/NM_001143769/NM_001143768/NM_001143767/NM_001143766/NM_182755	NA	NA
57689	442.35	NR_047674/NR_047673/NM_001258419/NM_020929	NA	NA
25888	92.3975	NM_001006656/NM_015428	NA	NA
161145	442.35	XM_006720062/XM_005267374/XR_245666/XM_005267375/XM_005267373/NM_182526	NA	NA
139886	92.3975	NM_001012968	NA	NA
23201	442.35	XM_006718482/NM_001286051/NM_015159/NM_001286050/XM_005273852	NA	NA
643236	442.35	NM_001123376	NA	NA
25900	442.35	XM_006718982/XM_006718981/XM_006718980/XM_006718979/XM_006718978/XM_006718977/XM_006718976/XM_006718975/XM_006718974/XM_006718973/NR_036467/NM_080730/NM_001039670/NM_001193457	NA	NA
196740	442.35	XM_006717689/NM_001031746/NM_144984/XR_246075	NA	NA
285313	442.35	XM_006713600/XM_006713599/XM_006713598/XM_006713597/XM_005247377/XM_006713596/NM_001178146/NM_001178145/NM_178822	NA	NA
154313	788.2695652	NM_001031743	NA	NA
151790	442.35	NM_178824	NA	NA
143903	442.35	XM_006718770/XM_006718769/NM_001258391/NM_178834/NM_001258390	NA	NA
149563	92.3975	NM_178840	NA	NA
204219	314.52	NM_001290343/NM_001290342/NM_001290341/XM_006720434/XM_006720433/XM_006720432/NM_178842	NA	NA
197358	442.35	NR_075083/NM_178844	NA	NA
123264	92.3975	XM_005254159/NM_178859	NA	NA
253012	442.35	NM_001039372/NM_001288810/NM_198151/NM_001288804	NA	NA
400673	442.35	NM_001017921	NA	NA
134265	314.52	XM_005268373/NM_001146337/NM_152406	NA	NA
254065	314.52	XR_430519/XM_006724638/XM_005262115/XM_005262113/NM_153252	NA	NA
25861	442.35	XM_005251898/XM_006717041/XM_005251897/XM_005251895/NM_001173425/NM_001083885/NM_015404	NA	NA
7373	442.35	XM_006716651/XM_005251059/NM_021110	NA	NA
389125	314.52	NM_205853	NA	NA
23180	442.35	XM_006713071/XM_006713070/XM_006713069/XM_005264988/XM_005264987/XM_005264986/XM_005264985/NM_015150	NA	NA
3607	442.35	XM_006722281/NM_004514	NA	NA
23625	442.35	NM_001098785/NM_001098784/NM_152832	NA	NA
3266	92.3975	NM_181532	NA	NA
134391	442.35	NM_194251	NA	NA
497190	314.52	XM_005255976/XM_005255975/NM_001011880	NA	NA
283971	314.52	XM_006721179/XM_005255908/XM_005255906/NM_173619	NA	NA
348174	314.52	XM_005255936/XM_005255934/XM_005255933/XM_005255932/NM_001271197/NM_182619/NM_001136214	NA	NA
128344	314.52	XM_006710364/XM_006710363/XM_005270474/XM_005270472/NM_181643	NA	NA
159989	314.52	XM_005273802/NM_181645	NA	NA
90624	442.35	NM_181705	NA	NA
124773	92.3975	XM_005257035/XM_005257034/XM_005257033/XM_005257036/NM_181707	NA	NA
100533183	442.35	NM_001204299	NA	NA
144347	442.35	NM_181709	NA	NA
200186	92.3975	XM_005244949/XM_006711202/XM_006711201/XM_005244947/XM_006711200/XM_006711199/XM_005244946/NM_181715	NA	NA
257106	442.35	XM_005245073/XM_005245071/XM_005245070/NM_001287600/NM_001287602/NM_001025598/NM_181720	NA	NA
4588	314.52	XM_006725760/XM_006725532/NM_005961	NA	NA
338557	314.52	NM_001195755/NM_181745	NA	NA
350383	442.35	XM_005257305/NM_181790	NA	NA
353345	442.35	XM_005249744/NM_181791	NA	NA
286148	314.52	XM_005250894/XM_005250896/XM_005250895/NM_181787	NA	NA
339403	92.3975	NM_181885	NA	NA
221527	92.3975	NM_181842	NA	NA
283489	314.52	XM_005266197/NM_001164145/NM_001164144/NM_032436	NA	NA
266740	27.76176471	XM_006724814/XM_005277838/XM_005277839/XM_005277836/NM_153488	NA	NA
4101	27.76176471	NM_001282505/NM_001282504/NM_001282502/NM_001282501/NM_005361/NM_175742/NM_175743	NA	NA
126299	92.3975	XM_005258517/NM_182498	NA	NA
135886	92.3975	NM_182504	NA	NA
165257	442.35	XM_006712346/NM_182528	NA	NA
199990	92.3975	XM_006710421/XM_006710420/XM_006710419/NM_001282673/NM_001282672/NM_001282671/NM_001282670/NR_046427/NM_001256947/NM_001256946/NM_001256945/NM_001146310/NM_182533	NA	NA
222662	442.35	NM_182548	NA	NA
284348	92.3975	XM_006723157/XM_006723156/NM_001288763/NM_001031749/NM_182573	NA	NA
284680	92.3975	XM_005245103/NM_182581	NA	NA
286006	314.52	XM_006715932/XM_006715931/NM_001134468/NM_182597	NA	NA
344658	92.3975	XM_005247423/XM_005247422/NM_182610	NA	NA
348013	314.52	XM_006719990/XM_005272416/XM_006719989/XM_006719988/XM_006719987/XM_006719986/XM_006719985/XM_005272414/XM_006719984/XM_006719983/XM_006719982/XM_005272415/XM_005272413/NM_182614	NA	NA
348487	442.35	XM_006710615/NM_182623	NA	NA
359710	92.3975	NM_182658	NA	NA
359845	442.35	NM_182705	NA	NA
388649	442.35	NM_001012425	NA	NA
284467	442.35	XM_006710582/XM_005270766/NM_001004440/NM_182759	NA	NA
346389	442.35	NM_182762	NA	NA
2841	442.35	XM_006719946/NM_001098200/NM_005292	NA	NA
90187	442.35	NM_052846	NA	NA
441027	442.35	NM_001080506	NA	NA
57820	442.35	NM_182852/NM_182849/NM_021178	NA	NA
200894	442.35	XM_006713534/XM_006713533/XM_006713532/XM_006713531/NM_001174151/NM_144996/NM_001174150/NM_182896/NR_033427	NA	NA
56999	937.4571429	XM_005265329/XR_245151/NM_182920	NA	NA
55904	442.35	XM_006716049/XM_005250493/NM_018682/NM_182931	NA	NA
360203	92.3975	NM_182974	NA	NA
140691	314.52	XM_006725181/XM_006725180/XM_006725179/XM_006725178/XM_006725177/XM_006720393/XM_005254163/XM_006720392/XM_005254162/NM_080745/NM_182985	NA	NA
55225	442.35	XM_006710738/NM_018211	NA	NA
390443	92.3975	XM_006720142/NM_001289110/NM_001110361/NM_001110360/NM_001110359/NM_001110358/NM_001110357/NM_001110356/NM_001001673	NA	NA
339501	788.2695652	NM_183062	NA	NA
143678	92.3975	NM_001080446	NA	NA
646424	92.3975	XM_006713299/NM_001080525	NA	NA
114794	442.35	NR_110512/XM_006724124/XM_006724123/XM_005261324/NM_052906/XR_254086/XR_244427	NA	NA
399823	92.3975	NM_207426	NA	NA
162394	92.3975	XM_005257934/NM_144975	NA	NA
255798	92.3975	XM_005269315/NM_001077657	NA	NA
340526	92.3975	NM_001024455	NA	NA
90167	442.35	XM_005262493/NM_194277	NA	NA
404550	92.3975	XM_006721191/NM_206967	NA	NA
375759	92.3975	NM_199350	NA	NA
57822	442.35	NM_001195010/NM_198174/NM_198173/NM_021180	NA	NA
84109	442.35	NM_198179	NA	NA
4810	442.35	XM_005274539/NM_198270/NM_001136024	NA	NA
196264	442.35	XM_006718775/NR_104404/NR_104405/NM_001286152/NM_198275	NA	NA
340061	442.35	XM_005268445/NM_198282	NA	NA
80790	442.35	XM_006721285/XM_005256181/XM_005256179/XM_005256182/NM_198390/NM_030629	NA	NA
164832	314.52	NM_198461	NA	NA
200844	442.35	XR_427258/XM_006713013/XM_005264931/XM_005264929/XM_005264928/NM_198463	NA	NA
253714	442.35	XM_006715432/XM_006715431/XM_006715430/NM_198468	NA	NA
284340	92.3975	NM_198477	NA	NA
284353	442.35	NM_198478	NA	NA
339390	92.3975	NM_001244856/NM_198492	NA	NA
341032	442.35	NM_198498	NA	NA
344838	92.3975	NM_198504	NA	NA
374907	92.3975	NM_198540	NA	NA
375061	92.3975	NM_198552	NA	NA
375307	442.35	XM_005246541/XM_005246540/XM_005246539/NM_198559	NA	NA
375444	442.35	XM_006714473/NM_198566	NA	NA
377007	442.35	NM_198582	NA	NA
124626	314.52	XM_005257031/NM_199321/NM_198844	NA	NA
116512	92.3975	NM_198923	NA	NA
57480	442.35	XM_006715522/XM_005267067/XM_006715521/XM_006715520/XM_005267066/XM_005267065/XM_005267064/NM_001029884	NA	NA
90025	442.35	XM_006715597/XM_006715596/NM_198920	NA	NA
64926	92.3975	XM_006722841/XR_430149/XM_005260020/NM_022904	NA	NA
23379	314.52	NM_015325	NA	NA
440193	442.35	XM_005267691/XR_429316/XM_005267692/NM_001080414	NA	NA
90288	92.3975	XM_006713821/XM_006713820/XM_005247890/NM_207307	NA	NA
57452	442.35	NM_001168368/NM_020692	NA	NA
57188	937.4571429	XM_005272436/XM_005272437/XM_005272435/NM_207517	NA	NA
57526	442.35	NM_001184880/NM_001105243/NM_020766	NA	NA
85462	442.35	XM_006714394/XM_006714393/XM_005263319/NM_033393	NA	NA
9728	442.35	NM_014701/NM_001193489	NA	NA
57701	442.35	XM_006719525/XM_006719524/XM_005269050/NM_001037806	NA	NA
23271	937.4571429	XM_005245042/XM_005245041/XM_005245040/NM_203459	NA	NA
22989	92.3975	NM_014981	NA	NA
23329	314.52	XM_006719301/XM_006719300/NM_015279	NA	NA
91461	442.35	NM_138370	NA	NA
27146	442.35	NM_015688	NA	NA
26953	92.3975	NM_001243203/NM_012416/NM_001243202	NA	NA
84627	92.3975	NM_001127464	NA	NA
57569	442.35	XM_006718893/XM_005271628/NM_001258418/NM_001258417/NM_001258416/NM_001258415/NM_020809	NA	NA
158471	92.3975	XR_428518/XM_006716987/XM_006716986/XM_006716985/XR_428517/XM_006716984/XM_006716983/XM_006716982/XM_005251754/XM_005251753/XM_005251752/XR_242571/XM_005251751/XM_005251750/XM_005251748/XM_005251746/XM_005251745/NM_015225	NA	NA
54531	314.52	XM_006722770/XM_006722769/XM_005259582/NM_017550	NA	NA
23261	442.35	XM_006710484/XM_006710483/XM_006710482/NM_015215/NR_038934/NM_001242701/NM_001195563	NA	NA
23135	92.3975	XM_006721484/XM_005256554/XM_005256552/XM_005256550/XM_006721483/XM_005256551/XM_005256549/NM_001080424	NA	NA
85461	442.35	XM_006712814/XM_006712813/XM_006712812/XM_006712811/XM_006712810/XM_006712809/XM_005246919/XM_005246918/NM_001145909/NM_033394	NA	NA
92196	92.3975	NM_001017920	NA	NA
56271	92.3975	NM_001127688/NM_001080425	NA	NA
92235	442.35	XM_005245603/NM_001080426	NA	NA
92312	788.2695652	NM_001093725	NA	NA
57482	442.35	XM_006714045/XM_006714044/XM_005265756/XM_005265755/XM_005265754/XM_005265752/NM_020722	NA	NA
57606	442.35	XM_005248121/NM_020846	NA	NA
22998	442.35	XM_006713998/XM_006713997/XM_006713996/NM_001289124/NM_001112718/NM_001289122/NM_001112719/NM_001112717/NM_001112720/NM_014988/XM_005248075/XM_005248074/XM_005248073/XM_005248072/XM_005248071/XM_005248070/XM_005248069/XM_005248068/XM_005248067/XM_005248066/XM_005248065/XM_005248064/XM_005248063/XM_005248062/XM_005248061/XM_005248060/XM_005248059/XM_005248058/XM_005248057	NA	NA
57568	788.2695652	XM_006711799/XM_005273213/XM_005273212/XM_005273209/XM_006711798/XM_005273214/XM_005273211/NM_020808	NA	NA
57479	442.35	NM_020719	NA	NA
57643	788.2695652	NM_020883	NA	NA
57662	442.35	XM_006722806/XM_005272491/NM_020902/NM_001080429	NA	NA
9853	314.52	XM_006716896/NR_052015/NM_001135999/NM_014806	NA	NA
57494	442.35	XM_006719128/XM_006719127/XM_006719126/XM_006719125/XM_006719124/XM_006719123/XM_006719122/XM_006719121/XM_006719120/XM_006719119/XM_006719118/XM_006719117/XM_006719116/NM_020734	NA	NA
23354	442.35	XM_006723119/XR_243915/NM_015302	NA	NA
26153	442.35	NM_015656	NA	NA
114991	442.35	XM_005251699/XM_005251698/XM_005251697/XM_005251696/XM_005251695/XM_005251694/XM_005251693/XM_005251692/NM_133374	NA	NA
89849	442.35	XM_006718734/XR_428929/XM_006718733/XM_006718732/XM_005274376/XM_005274378/NM_033388	NA	NA
120892	442.35	XM_005268629/NM_198578	NA	NA
126208	92.3975	NM_001002836	NA	NA
127003	442.35	XM_006710344/XM_006710343/XM_006710342/XM_005270448/NM_001122961	NA	NA
129852	92.3975	XM_006711936/XM_006711935/XM_006711934/XM_006711933/XM_005264134/XM_005264133/XM_005264132/NM_001100396	NA	NA
129881	442.35	NM_001085447	NA	NA
130106	92.3975	NM_001029881	NA	NA
130502	442.35	NM_001008237	NA	NA
127665	92.3975	NM_001009992	NA	NA
118611	314.52	XM_006717615/XM_005269492/XM_005269491/NM_001004298	NA	NA
120237	442.35	NM_001029865	NA	NA
125931	92.3975	NM_001102598/NM_001102597/NM_001102599/NM_001102600	NA	NA
126567	442.35	XM_006722649/NM_001136263	NA	NA
128611	92.3975	XM_006723698/XM_005260275/XM_005260274/XM_005260273/XM_005260272/NM_178457	NA	NA
131149	442.35	XM_005247109/NM_001080440	NA	NA
100132916	92.3975	NM_001164442	NA	NA
729330	314.52	NM_001080399	NA	NA
137797	314.52	NM_205545	NA	NA
120376	92.3975	NM_001271458/NM_001136105/NM_001271457	NA	NA
122525	442.35	XM_005267316/NM_001017923	NA	NA
135293	1229.645455	XM_005248662/XM_006715347/XM_005248661/NM_001010853	NA	NA
146167	442.35	XM_006721135/NM_001080442	NA	NA
148229	314.52	XM_006722657/XM_006722656/XM_006722655/XM_006722654/NR_047593/NM_001178002/NM_138813	NA	NA
84144	314.52	XM_006710946/XM_006710945/XM_005271256/XM_005271254/XM_005271252/NM_032184	NA	NA
149041	442.35	XM_006711183/XM_005244921/XM_005244920/XM_005244919/XM_005244918/NM_172071	NA	NA
150763	442.35	XM_006712315/XM_006712314/XM_006712313/XM_006712312/XM_006712311/XM_006712310/XM_006712309/XM_006712308/XM_006712307/XM_006712306/XM_006712305/XM_006712304/XM_006712303/XM_006712302/XM_005263888/XM_005263884/XM_005263882/NM_207328	NA	NA
84542	788.2695652	XM_005264606/XM_005264607/XM_005264605/NM_001129993/NM_032506	NA	NA
100505841	92.3975	NM_001195535	NA	NA
158358	314.52	XM_006716730/XM_005251385/NM_001017969	NA	NA
170370	92.3975	NM_001164484	NA	NA
170394	442.35	XM_006717659/NM_138499/NM_001098637	NA	NA
145853	788.2695652	NM_001143936	NA	NA
440603	314.52	XM_005270877/NM_001010922	NA	NA
140862	442.35	NM_080826	NA	NA
150223	442.35	XM_005261348/XM_005261347/NM_001017964	NA	NA
150946	442.35	XM_006711951/NM_001191033/NM_001168241	NA	NA
152503	937.4571429	XM_006714103/XM_006714102/XM_006714101/XM_006714100/XM_006714099/XM_006714098/XM_006714097/XM_005262767/XM_005262766/NM_001243349/NM_001128924/NM_001128923/NM_001009555	NA	NA
79192	442.35	NM_024337	NA	NA
55636	937.4571429	XM_006716460/XM_006716459/XM_005251267/XM_005251266/NM_017780	NA	NA
54467	1387.535714	XM_005250458/XM_005250457/NM_019004	NA	NA
100505591	92.3975	NM_001195545	NA	NA
390792	92.3975	NM_213656	NA	NA
22861	92.3975	NM_014922/NM_033007/NM_001033053/NM_033004/NM_033006	NA	NA
342618	92.3975	XM_005257968/NM_001129820	NA	NA
57481	92.3975	XM_006724774/NM_020721	NA	NA
201140	442.35	XM_005256511/XM_005256510/NM_001220493/NM_001105571	NA	NA
200159	92.3975	NM_001276349/NM_001012970/NM_001276348	NA	NA
85460	314.52	XM_005248193/NM_053042	NA	NA
200726	314.52	NM_001102659	NA	NA
340146	1387.535714	NM_001008783	NA	NA
25759	442.35	XM_005259529/NM_012435	NA	NA
283377	442.35	NM_207344	NA	NA
84140	442.35	XM_006712115/XM_006712114/XM_006712113/NR_037710/NM_001201543/NM_032180	NA	NA
284067	92.3975	NM_001136483	NA	NA
388381	92.3975	NM_001080465	NA	NA
284069	442.35	NM_198475	NA	NA
389362	442.35	NM_001135750/NM_001128592/NM_001128591	NA	NA
65268	314.52	XM_006717240/XM_006717239/XM_005252143/XM_006717238/XM_005252142/XM_006717237/XM_005252139/XM_005252138/XM_005252137/NM_001282394/XM_005252144/XM_005252141/XM_005252140/NM_006648	NA	NA
387694	937.4571429	NM_001145719/NM_207372	NA	NA
338879	92.3975	XM_005267584/NM_001012975	NA	NA
23034	442.35	NM_001161576/NM_015589/NM_001161577	NA	NA
113251	442.35	XM_006719216/XM_006719215/XM_005268613/NR_033200/NM_001170808/NM_001170804/NM_001170803/NM_199190/NM_199188/NM_052879	NA	NA
390667	442.35	NM_001013658	NA	NA
57497	442.35	NM_020737	NA	NA
221424	442.35	XM_006715015/NM_001271882/NM_001012974	NA	NA
389336	92.3975	XM_005268446/NM_206966	NA	NA
144097	92.3975	XM_006718437/XM_005273784/XM_005273783/XM_005273782/NM_138471	NA	NA
26097	442.35	XM_006711269/XM_005245086/XM_005245085/NM_001244664/NM_001206612/NM_015607	NA	NA
157922	442.35	XM_005263397/XM_005263396/NM_015447	NA	NA
343990	314.52	XM_005263925/XM_005263927/XM_005263926/XM_005263924/XM_005263923/NM_207362	NA	NA
389084	314.52	XM_005246549/XM_005246548/NM_206895	NA	NA
388799	92.3975	XM_006723795/XM_006723794/XM_005260411/XM_006723793/NM_001013646	NA	NA
343263	92.3975	XM_006710613/NM_001265613/NM_001010985	NA	NA
84904	788.2695652	XR_242516/NM_032818	NA	NA
84879	442.35	NR_109896/NM_032793/NM_001136493/NM_001287809/NM_001287808/XM_005271285	NA	NA
388611	92.3975	XR_241190/XM_005245868/NM_207397	NA	NA
55057	314.52	XM_005245918/NM_001039775	NA	NA
374946	442.35	NM_198545	NA	NA
388591	937.4571429	XM_006710639/XM_006710638/NM_207396	NA	NA
166647	314.52	XM_005248137/NM_145290	NA	NA
389541	442.35	NM_001008395	NA	NA
388969	442.35	XM_005264306/XM_005264305/XM_005264304/NM_001013649	NA	NA
387837	92.3975	XM_006719073/XM_006719072/XM_006719071/XR_242889/XM_006719070/NM_001129998/NM_205852	NA	NA
55196	314.52	XM_006719099/XM_005253405/NM_018169	NA	NA
389549	442.35	XM_005250337/NM_001160264/NM_001024613	NA	NA
342897	442.35	NM_001001414	NA	NA
112703	92.3975	XM_005258472/NM_138411	NA	NA
342918	92.3975	XM_006723188/NM_001195076	NA	NA
124446	92.3975	XR_429673/XM_005255123/NM_001083613/NM_194280	NA	NA
80313	92.3975	XM_006717986/XM_006717985/XR_428719/XR_428718/XM_006717984/XR_428717/XM_006717983/NR_026559/NM_001143759/NM_001143758/NM_001143757/NM_030626	NA	NA
157697	442.35	XM_005266020/XM_006716235/XM_006716234/NM_207332	NA	NA
619373	442.35	NM_001100916	NA	NA
388284	92.3975	XM_005255952/NM_001012984	NA	NA
221191	92.3975	XM_005255839/XM_005255838/NM_001080492	NA	NA
23366	442.35	XM_006715679/XM_006715678/XM_005249690/XM_005249689/XM_005249688/NM_001199707/NM_001199708/NM_001199706/NM_001100425/NM_015314	NA	NA
56905	314.52	XM_006720613/XM_005254551/NM_015492	NA	NA
390594	314.52	NM_001101362	NA	NA
57467	442.35	XM_006713275/XM_006713274/XM_006713273/NR_027753/NM_020707	NA	NA
80122	92.3975	XM_006712774/NM_001018044/NM_001018047/NM_001018046/NM_025052/NM_001282883	NA	NA
91748	442.35	NM_001043318/XM_005268206/XM_005268205/XM_005268204/NM_194278	NA	NA
145497	92.3975	XM_006720055/XM_006720054/XM_006720053/XM_005267360/NM_194287	NA	NA
338761	442.35	NM_001008223	NA	NA
645811	92.3975	NM_001143980	NA	NA
221400	442.35	NM_001168359/NM_001010870	NA	NA
441151	442.35	NM_001137560	NA	NA
23506	442.35	XM_005248973/XM_005248972/NM_015349	NA	NA
57608	314.52	XM_005252549/NM_020848	NA	NA
80816	314.52	XM_005258356/NM_030632	NA	NA
9849	442.35	NM_001278526/NM_001278525/NM_001278524/NM_014803	NA	NA
57512	442.35	NM_020752	NA	NA
403341	442.35	XM_005251989/NM_001099270	NA	NA
219527	314.52	NM_001005210	NA	NA
129446	442.35	XM_006712256/NM_001199145/NM_001199144/NM_001199143/NM_152381/NM_001079810	NA	NA
343702	442.35	NM_001011718	NA	NA
340554	442.35	XM_005262260/NM_001010888	NA	NA
203430	92.3975	NM_152694	NA	NA
56000	92.3975	NM_022052	NA	NA
23096	442.35	XM_006724584/XM_006724583/XM_006724582/XM_006724581/XM_006724580/XM_006724579/NM_001111125/NM_001243197/NM_015075	NA	NA
170082	442.35	XM_005274455/XM_005274454/NM_152634	NA	NA
4112	92.3975	NM_177415/NM_177404/NM_002363	NA	NA
345193	442.35	XM_005262979/NM_198506	NA	NA
127731	442.35	XM_006710360/NM_001039500	NA	NA
127294	314.52	NM_152372	NA	NA
222194	314.52	NM_198467	NA	NA
